-1,62,54
-1,167,54
-1,136,54
-1,37,54
-1,17,54
-1,93,54
-1,131,54
-1,29,54
-1,168,30
-1,146,30
-1,83,30
-1,158,47
-1,31,47
-1,164,40
-1,122,40
-1,107,40
-1,12,40
-1,46,61
-1,111,61
-1,153,61
-1,16,61
-1,61,46
-1,111,46
-1,153,46
-1,16,46
-1,136,166
-1,31,166
-1,139,166
-1,172,166
-1,89,84
-1,154,80
-1,151,80
-1,168,75
-1,146,75
-1,22,75
-1,28,75
-1,16,75
-1,89,124
-1,73,124
-1,100,149
-1,12,149
-1,72,36
-1,28,36
-1,140,13
-1,150,13
-1,165,13
-1,7,13
-1,14,13
-1,13,140
-1,65,140
-1,20,140
-1,147,140
-1,150,140
-1,165,140
-1,7,140
-1,27,140
-1,50,140
-1,155,140
-1,3,180
-1,176,96
-1,169,4
-1,177,4
-1,116,4
-1,122,4
-1,126,4
-1,130,137
-1,54,62
-1,136,62
-1,31,62
-1,37,62
-1,93,62
-1,63,2
-1,6,2
-1,141,2
-1,103,2
-1,140,65
-1,109,65
-1,121,65
-1,150,65
-1,155,65
-1,55,78
-1,121,78
-1,54,167
-1,136,167
-1,3,167
-1,131,167
-1,54,136
-1,166,136
-1,62,136
-1,167,136
-1,90,136
-1,31,136
-1,139,136
-1,172,136
-1,3,136
-1,183,25
-1,136,90
-1,128,132
-1,173,162
-1,91,162
-1,103,162
-1,154,162
-1,95,162
-1,156,162
-1,47,158
-1,31,158
-1,106,158
-1,15,158
-1,170,134
-1,183,134
-1,134,170
-1,100,170
-1,12,170
-1,65,109
-1,150,109
-1,59,178
-1,144,10
-1,25,183
-1,134,183
-1,47,31
-1,166,31
-1,62,31
-1,136,31
-1,158,31
-1,93,31
-1,139,31
-1,51,31
-1,140,20
-1,50,20
-1,54,37
-1,62,37
-1,4,169
-1,177,169
-1,122,169
-1,158,106
-1,61,111
-1,46,111
-1,16,111
-1,2,63
-1,151,63
-1,141,57
-1,113,57
-1,4,177
-1,169,177
-1,30,168
-1,75,168
-1,146,168
-1,16,168
-1,140,147
-1,50,147
-1,155,147
-1,54,17
-1,72,17
-1,22,17
-1,131,17
-1,29,17
-1,28,17
-1,178,59
-1,55,59
-1,36,72
-1,17,72
-1,83,72
-1,29,72
-1,28,72
-1,54,93
-1,62,93
-1,31,93
-1,174,93
-1,29,93
-1,76,93
-1,10,144
-1,21,144
-1,0,144
-1,125,144
-1,84,89
-1,124,89
-1,108,89
-1,161,89
-1,73,89
-1,61,153
-1,46,153
-1,8,153
-1,161,153
-1,127,153
-1,16,153
-1,153,8
-1,21,8
-1,179,8
-1,11,8
-1,125,8
-1,16,8
-1,144,21
-1,8,21
-1,11,21
-1,125,21
-1,60,48
-1,74,48
-1,73,148
-1,127,148
-1,120,148
-1,8,179
-1,11,179
-1,166,139
-1,136,139
-1,31,139
-1,48,60
-1,74,60
-1,73,60
-1,2,6
-1,141,6
-1,142,6
-1,160,152
-1,162,173
-1,156,173
-1,31,51
-1,22,9
-1,96,176
-1,130,176
-1,30,146
-1,75,146
-1,168,146
-1,28,146
-1,30,83
-1,72,83
-1,28,83
-1,73,163
-1,181,104
-1,160,104
-1,64,104
-1,107,104
-1,159,104
-1,104,181
-1,107,181
-1,68,119
-1,53,119
-1,40,164
-1,97,164
-1,160,164
-1,107,164
-1,89,108
-1,73,108
-1,78,55
-1,59,55
-1,166,172
-1,136,172
-1,11,145
-1,158,15
-1,65,121
-1,78,121
-1,13,150
-1,140,150
-1,65,150
-1,109,150
-1,14,150
-1,89,161
-1,153,161
-1,73,161
-1,180,3
-1,167,3
-1,136,3
-1,131,3
-1,118,45
-1,13,165
-1,140,165
-1,7,165
-1,11,1
-1,13,7
-1,140,7
-1,165,7
-1,14,7
-1,27,7
-1,164,97
-1,160,97
-1,159,97
-1,4,116
-1,122,116
-1,126,116
-1,12,116
-1,40,122
-1,4,122
-1,169,122
-1,116,122
-1,12,122
-1,13,14
-1,150,14
-1,7,14
-1,2,141
-1,57,141
-1,6,141
-1,103,141
-1,113,141
-1,142,141
-1,132,128
-1,45,118
-1,19,118
-1,162,91
-1,103,91
-1,113,91
-1,156,91
-1,144,0
-1,125,0
-1,2,103
-1,162,103
-1,141,103
-1,91,103
-1,154,103
-1,113,103
-1,80,154
-1,162,154
-1,103,154
-1,126,154
-1,75,22
-1,17,22
-1,9,22
-1,28,22
-1,140,27
-1,7,27
-1,152,160
-1,104,160
-1,164,160
-1,97,160
-1,64,160
-1,159,160
-1,93,174
-1,80,151
-1,63,151
-1,149,100
-1,170,100
-1,12,100
-1,119,68
-1,53,68
-1,8,11
-1,21,11
-1,179,11
-1,145,11
-1,1,11
-1,104,64
-1,160,64
-1,119,53
-1,68,53
-1,54,131
-1,167,131
-1,17,131
-1,3,131
-1,54,29
-1,17,29
-1,72,29
-1,93,29
-1,140,50
-1,20,50
-1,147,50
-1,57,113
-1,141,113
-1,91,113
-1,103,113
-1,35,113
-1,75,28
-1,36,28
-1,17,28
-1,72,28
-1,146,28
-1,83,28
-1,22,28
-1,144,125
-1,8,125
-1,21,125
-1,0,125
-1,16,125
-1,73,171
-1,120,171
-1,4,126
-1,116,126
-1,154,126
-1,48,74
-1,60,74
-1,124,73
-1,89,73
-1,148,73
-1,60,73
-1,163,73
-1,108,73
-1,161,73
-1,171,73
-1,118,19
-1,153,127
-1,148,127
-1,120,127
-1,162,95
-1,61,16
-1,46,16
-1,75,16
-1,111,16
-1,168,16
-1,153,16
-1,8,16
-1,125,16
-1,137,130
-1,176,130
-1,148,120
-1,171,120
-1,127,120
-1,93,76
-1,113,35
-1,6,142
-1,141,142
-1,162,156
-1,173,156
-1,91,156
-1,140,155
-1,65,155
-1,147,155
-1,40,107
-1,104,107
-1,181,107
-1,164,107
-1,12,107
-1,159,107
-1,40,12
-1,149,12
-1,170,12
-1,116,12
-1,122,12
-1,100,12
-1,107,12
-1,104,159
-1,97,159
-1,160,159
-1,107,159
0,81,54
0,145,54
0,145,81
0,172,54
0,172,81
0,172,145
0,137,54
0,137,81
0,137,145
0,137,172
0,31,54
0,31,81
0,31,145
0,31,172
0,31,137
0,62,54
0,62,81
0,62,145
0,62,172
0,62,137
0,62,31
0,1,54
0,1,81
0,1,145
0,1,172
0,1,137
0,1,31
0,1,62
0,119,54
0,119,81
0,119,145
0,119,172
0,119,137
0,119,31
0,119,62
0,119,1
0,144,54
0,144,81
0,144,145
0,144,172
0,144,137
0,144,31
0,144,62
0,144,1
0,144,119
0,130,54
0,130,81
0,130,145
0,130,172
0,130,137
0,130,31
0,130,62
0,130,1
0,130,119
0,130,144
0,139,54
0,139,81
0,139,145
0,139,172
0,139,137
0,139,31
0,139,62
0,139,1
0,139,119
0,139,144
0,139,130
0,179,54
0,179,81
0,179,145
0,179,172
0,179,137
0,179,31
0,179,62
0,179,1
0,179,119
0,179,144
0,179,130
0,179,139
0,25,54
0,25,81
0,25,145
0,25,172
0,25,137
0,25,31
0,25,62
0,25,1
0,25,119
0,25,144
0,25,130
0,25,139
0,25,179
0,182,54
0,182,81
0,182,145
0,182,172
0,182,137
0,182,31
0,182,62
0,182,1
0,182,119
0,182,144
0,182,130
0,182,139
0,182,179
0,182,25
0,93,54
0,93,81
0,93,145
0,93,172
0,93,137
0,93,31
0,93,62
0,93,1
0,93,119
0,93,144
0,93,130
0,93,139
0,93,179
0,93,25
0,93,182
0,135,54
0,135,81
0,135,145
0,135,172
0,135,137
0,135,31
0,135,62
0,135,1
0,135,119
0,135,144
0,135,130
0,135,139
0,135,179
0,135,25
0,135,182
0,135,93
0,90,54
0,90,81
0,90,145
0,90,172
0,90,137
0,90,31
0,90,62
0,90,1
0,90,119
0,90,144
0,90,130
0,90,139
0,90,179
0,90,25
0,90,182
0,90,93
0,90,135
0,166,54
0,166,81
0,166,145
0,166,172
0,166,137
0,166,31
0,166,62
0,166,1
0,166,119
0,166,144
0,166,130
0,166,139
0,166,179
0,166,25
0,166,182
0,166,93
0,166,135
0,166,90
0,133,54
0,133,81
0,133,145
0,133,172
0,133,137
0,133,31
0,133,62
0,133,1
0,133,119
0,133,144
0,133,130
0,133,139
0,133,179
0,133,25
0,133,182
0,133,93
0,133,135
0,133,90
0,133,166
0,68,54
0,68,81
0,68,145
0,68,172
0,68,137
0,68,31
0,68,62
0,68,1
0,68,119
0,68,144
0,68,130
0,68,139
0,68,179
0,68,25
0,68,182
0,68,93
0,68,135
0,68,90
0,68,166
0,68,133
1,7,169
1,71,169
1,71,7
1,3,169
1,3,7
1,3,71
1,121,169
1,121,7
1,121,71
1,121,3
1,15,169
1,15,7
1,15,71
1,15,3
1,15,121
1,94,169
1,94,7
1,94,71
1,94,3
1,94,121
1,94,15
1,53,169
1,53,7
1,53,71
1,53,3
1,53,121
1,53,15
1,53,94
1,131,169
1,131,7
1,131,71
1,131,3
1,131,121
1,131,15
1,131,94
1,131,53
1,74,169
1,74,7
1,74,71
1,74,3
1,74,121
1,74,15
1,74,94
1,74,53
1,74,131
1,175,169
1,175,7
1,175,71
1,175,3
1,175,121
1,175,15
1,175,94
1,175,53
1,175,131
1,175,74
1,29,169
1,29,7
1,29,71
1,29,3
1,29,121
1,29,15
1,29,94
1,29,53
1,29,131
1,29,74
1,29,175
1,176,169
1,176,7
1,176,71
1,176,3
1,176,121
1,176,15
1,176,94
1,176,53
1,176,131
1,176,74
1,176,175
1,176,29
1,98,169
1,98,7
1,98,71
1,98,3
1,98,121
1,98,15
1,98,94
1,98,53
1,98,131
1,98,74
1,98,175
1,98,29
1,98,176
1,152,169
1,152,7
1,152,71
1,152,3
1,152,121
1,152,15
1,152,94
1,152,53
1,152,131
1,152,74
1,152,175
1,152,29
1,152,176
1,152,98
1,77,169
1,77,7
1,77,71
1,77,3
1,77,121
1,77,15
1,77,94
1,77,53
1,77,131
1,77,74
1,77,175
1,77,29
1,77,176
1,77,98
1,77,152
1,167,169
1,167,7
1,167,71
1,167,3
1,167,121
1,167,15
1,167,94
1,167,53
1,167,131
1,167,74
1,167,175
1,167,29
1,167,176
1,167,98
1,167,152
1,167,77
1,70,169
1,70,7
1,70,71
1,70,3
1,70,121
1,70,15
1,70,94
1,70,53
1,70,131
1,70,74
1,70,175
1,70,29
1,70,176
1,70,98
1,70,152
1,70,77
1,70,167
1,155,169
1,155,7
1,155,71
1,155,3
1,155,121
1,155,15
1,155,94
1,155,53
1,155,131
1,155,74
1,155,175
1,155,29
1,155,176
1,155,98
1,155,152
1,155,77
1,155,167
1,155,70
1,44,169
1,44,7
1,44,71
1,44,3
1,44,121
1,44,15
1,44,94
1,44,53
1,44,131
1,44,74
1,44,175
